City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
ku-nomadambe,Ku-Nomadambe,Eastern Cape,-31.61699,27.70652,5
kunomadolo,KuNomadolo,Eastern Cape,-31.5,29.283333,5
ku-nomadolo,Ku-Nomadolo,Eastern Cape,-31.284724,28.647803,5
kunomcamba,KuNomcamba,Eastern Cape,-31.75,29.216667,5
ku-nomcamba,Ku-Nomcamba,Eastern Cape,-31.710606,29.173963,5
kunomxhathalala,KuNomxhathalala,Eastern Cape,-30.974063,29.087353,5
ku-nongcwengana,Ku-Nongcwengana,Eastern Cape,-31.480845,28.644319,5
ku-nonyentu,Ku-Nonyentu,Eastern Cape,-31.648896,28.083277,5
kunonyongothi,KuNonyongothi,Eastern Cape,-30.971026,29.216694,5
kunoxhungutshe,KuNoxhungutshe,Eastern Cape,-30.924624,29.193412,5
kunozolisa,KuNozolisa,Eastern Cape,-30.935071,29.206918,5
kunqumakala,KuNqumakala,Eastern Cape,-31.711468,27.805205,5
kunqwati,KuNqwati,Eastern Cape,-31.7,28.35,5
ku-nqwati,Ku-Nqwati,Eastern Cape,-31.709507,28.360192,5
kuntabankulu,KuNtabankulu,Eastern Cape,-30.45,28.55,5
ku-ntabo sigogo,Ku-Ntabo Sigogo,Eastern Cape,-31.016576,28.648818,5
kuntlamvukazi,KuNtlamvukazi,Eastern Cape,-30.772525,29.608826,5
kuntlonze,KuNtlonze,Eastern Cape,-31.922467,27.415799,5
ku-ntlotshe,Ku-Ntlotshe,Eastern Cape,-31.001561,28.666393,5
kuntsimba,KuNtsimba,Eastern Cape,-31.868007,28.218878,5
ku-nyokinala,Ku-Nyokinala,Eastern Cape,-31.64949,28.471781,5
kunyongwane,KuNyongwane,Eastern Cape,-31.927466,27.480392,5
ku-nyongwane,Ku-Nyongwane,Eastern Cape,-31.158907,29.164946,5
kupapana,KuPapana,Eastern Cape,-30.896821,28.954469,5
kupapane,KuPapane,Eastern Cape,-30.983333,29.016667,5
kuphahla,KuPhahla,Eastern Cape,-31.67275,27.890651,5
kuqengqeleka,KuQengqeleka,Eastern Cape,-31.933333,28.166667,5
kuqoba,KuQoba,Eastern Cape,-31.757912,27.885027,5
ku-qudu,Ku-Qudu,Eastern Cape,-31.3,28.616667,5
kuquilikawa,KuQuilikawa,Eastern Cape,-30.806174,28.807685,5
ku-qwebeqwebe,Ku-Qwebeqwebe,Eastern Cape,-31.89049,27.968643,5
kuqwempe,KuQwempe,Eastern Cape,-31.533333,27.55,5
ku-qwempe,Ku-Qwempe,Eastern Cape,-31.6,27.066667,5
ku-raxa,Ku-Raxa,Eastern Cape,-31.767041,28.729773,5
ku-rebu,Ku-Rebu,Eastern Cape,-31.766667,29.35,5
kusauti,KuSauti,Eastern Cape,-31.616667,27.533333,5
ku-sigiba,Ku-Sigiba,Eastern Cape,-31.789484,28.710322,5
kusikulume,KuSikulume,Eastern Cape,-32.033333,28.766667,5
ku-sinxuzula,Ku-Sinxuzula,Eastern Cape,-31.887053,28.723363,5
kusipusipu,KuSipusipu,Eastern Cape,-31.459968,29.317549,5
kusitana,KuSitana,Eastern Cape,-30.74261,28.848885,5
kusiwisa,KuSiwisa,Eastern Cape,-30.848849,29.688622,5
kusosiba,KuSosiba,Eastern Cape,-30.95,29.016667,5
kusunduza,KuSunduza,Eastern Cape,-32.139268,28.686231,5
kususa,KuSusa,Eastern Cape,-30.979803,29.034841,5
kutela,KuTela,Eastern Cape,-30.737352,29.464744,5
ku-tikitiki,Ku-Tikitiki,Eastern Cape,-31.40977,28.712534,5
kutsembeyi,KuTsembeyi,Eastern Cape,-31.614444,27.008535,5
kutshatshu,KuTshatshu,Eastern Cape,-31.677842,27.839314,5
kutshulu,KuTshulu,Eastern Cape,-30.791921,29.019948,5
ku-tsolokazi,Ku-Tsolokazi,Eastern Cape,-31.533333,27.166667,5
kutyawana,KuTyawana,Eastern Cape,-31.944789,27.574267,5
kuvulindawo,KuVulindawo,Eastern Cape,-32.166667,28.683333,5
kuwelakabini,KuWelakabini,Eastern Cape,-30.639698,29.225521,5
kuwohlo,KuWohlo,Eastern Cape,-31.910663,27.602293,5
kuxama,KuXama,Eastern Cape,-32.066667,28.75,5
ku-xawuka,Ku-Xawuka,Eastern Cape,-31.85,28.266667,5
kuxenge,KuXenge,Eastern Cape,-31.608401,28.342789,5
kuxolo,KuXolo,Eastern Cape,-30.910069,28.922315,5
ku-zangqokwe,Ku-Zangqokwe,Eastern Cape,-32.075324,26.574481,5
kuzele,KuZele,Eastern Cape,-31.521528,29.207754,5
ku-zikonkwane,Ku-Zikonkwane,Eastern Cape,-31.428033,27.730428,5
kuzingqutu,KuZingqutu,Eastern Cape,-31.763041,26.856533,5
ku-zitungu,Ku-Zitungu,Eastern Cape,-32.1,26.566667,5
kwa lubilo,Kwa Lubilo,Eastern Cape,-33.316667,27.116667,5
kwaaiman,Kwaaiman,Eastern Cape,-31.918726,28.979203,5
kwaairivier,Kwaairivier,Eastern Cape,-31.947241,25.551968,5
kwaalman,Kwaalman,Eastern Cape,-31.918726,28.979203,5
kwa-altile,Kwa-Altile,Eastern Cape,-33.123222,27.468368,5
kwa-bala,Kwa-Bala,Eastern Cape,-31.197222,29.6847,5
kwabanqo,KwaBanqo,Eastern Cape,-32.066667,28.716667,5
kwabawu,KwaBawu,Eastern Cape,-32.092236,29.009365,5
kwa-beja,Kwa-Beja,Eastern Cape,-31.093656,29.035425,5
kwabhaca,Kwabhaca,Eastern Cape,-30.901728,28.992385,5
kwabhala,KwaBhala,Eastern Cape,-30.911497,29.48309,5
kwa-bhumbuta,Kwa-Bhumbuta,Eastern Cape,-31.301962,29.716314,5
kwabhushula,KwaBhushula,Eastern Cape,-31.274031,29.484121,5
kwabiba,KwaBiba,Eastern Cape,-30.857577,29.519511,5
kwabinca,KwaBinca,Eastern Cape,-31.638025,27.764727,5
kwabipa,KwaBipa,Eastern Cape,-30.889389,29.674672,5
kwabitsha,KwaBitsha,Eastern Cape,-32.35,28.75,5
kwaboto,KwaBoto,Eastern Cape,-32.058448,29.06766,5
kwacawu,KwaCawu,Eastern Cape,-31.911815,29.002632,5
kwacetshe,KwaCetshe,Eastern Cape,-30.865822,29.479004,5
kwacingane,KwaCingane,Eastern Cape,-32.533333,28.383333,5
kwa-cita,Kwa-Cita,Eastern Cape,-31.166684,29.812224,5
kwa-citwayo,Kwa-Citwayo,Eastern Cape,-31.092665,29.755583,5
kwacoka,KwaCoka,Eastern Cape,-31.149213,29.764404,5
kwa-coka,Kwa-Coka,Eastern Cape,-31.190585,29.619303,5
kwa-dabula,Kwa-Dabula,Eastern Cape,-31.980093,28.140859,5
kwadebese,KwaDebese,Eastern Cape,-32.598622,28.452334,5
kwadesi,KwaDesi,Eastern Cape,-32.147956,28.874909,5
kwa-dick,Kwa-Dick,Eastern Cape,-31.312709,29.539201,5
kwadilatashe,KwaDilatashe,Eastern Cape,-31.720538,28.353295,5
kwadlambula,KwaDlambula,Eastern Cape,-31.224137,29.832819,5
kwadlomo,KwaDlomo,Eastern Cape,-31.718058,27.868592,5
kwadudumashe,KwaDudumashe,Eastern Cape,-31.901018,27.32455,5
kwa-dukatole,Kwa-Dukatole,Eastern Cape,-31.889428,28.611483,5
kwadulathi,KwaDulathi,Eastern Cape,-30.175305,29.555313,5
kwa-dumba,Kwa-Dumba,Eastern Cape,-31.210032,29.055435,5
kwadungu,KwaDungu,Eastern Cape,-30.94579,28.951081,5
kwa-dunjane,Kwa-Dunjane,Eastern Cape,-31.077668,28.799569,5
kwafane,KwaFane,Eastern Cape,-31.617077,28.282555,5
kwafeni,KwaFeni,Eastern Cape,-32.6,28.25,5
kwagambu,KwaGambu,Eastern Cape,-31.883333,27.616667,5
kwa-gambushe,Kwa-Gambushe,Eastern Cape,-31.415148,29.433519,5
kwa-gangata,Kwa-Gangata,Eastern Cape,-31.437772,29.520932,5
kwa-gcaleka,Kwa-Gcaleka,Eastern Cape,-31.486283,28.677198,5
kwagcina,KwaGcina,Eastern Cape,-31.516667,27.55,5
kwagcina,KwaGcina,Eastern Cape,-31.871832,27.285628,5
kwa-gcina,Kwa-Gcina,Eastern Cape,-31.676979,28.090579,5
kwagcwabe,KwaGcwabe,Eastern Cape,-30.87397,28.543479,5
kwaggasvalkte,Kwaggasvalkte,Eastern Cape,-31.637727,25.771674,5
kwa-gininda,Kwa-Gininda,Eastern Cape,-31.4,29.166667,5
kwaginiswayo,KwaGiniswayo,Eastern Cape,-30.991354,29.658852,5
kwagomatana,KwaGomatana,Eastern Cape,-31.9,28.833333,5
kwa-gomatana,Kwa-Gomatana,Eastern Cape,-31.901958,28.846384,5
kwa-gora,Kwa-Gora,Eastern Cape,-31.65,29.3,5
kwa-gqwaru,Kwa-Gqwaru,Eastern Cape,-31.278748,29.490092,5
kwagubevu,KwaGubevu,Eastern Cape,-31.665788,28.379763,5
kwaguga,KwaGuga,Eastern Cape,-30.920868,29.139609,5
kwa-gulwa,Kwa-Gulwa,Eastern Cape,-31.688919,29.130818,5
kwa-guqaza,Kwa-Guqaza,Eastern Cape,-31.703154,29.048641,5
kwagwalani,KwaGwalani,Eastern Cape,-33.315284,27.060133,5
kwagxubana,KwaGxubana,Eastern Cape,-31.771987,27.970413,5
kwahadi,KwaHadi,Eastern Cape,-32.392404,28.613651,5
kwahala,KwaHala,Eastern Cape,-31.731503,27.600404,5
kwa-herman,Kwa-Herman,Eastern Cape,-31.675008,28.529081,5
kwahlati,KwaHlati,Eastern Cape,-31.130689,29.851239,5
kwahlombe,KwaHlombe,Eastern Cape,-30.662818,29.16641,5
kwahlomendlwini,KwaHlomendlwini,Eastern Cape,-30.331307,28.746264,5
kwahome,KwaHome,Eastern Cape,-31.208581,29.75612,5
kwa-hoyi,Kwa-Hoyi,Eastern Cape,-33.216877,27.297213,5
kwa-hoza,Kwa-Hoza,Eastern Cape,-33.177553,26.906979,5
kwajaji,KwaJaji,Eastern Cape,-33.378691,27.132725,5
kwajozana,KwaJozana,Eastern Cape,-30.855139,28.681134,5
kwa-kahla,Kwa-Kahla,Eastern Cape,-31.569487,28.496695,5
kwakanya,KwaKanya,Eastern Cape,-30.654961,29.109348,5
kwakati,KwaKati,Eastern Cape,-30.912175,29.720622,5
kwakesa,KwaKesa,Eastern Cape,-30.613737,28.809815,5
kwakotilitye,KwaKotilitye,Eastern Cape,-32.123806,26.590724,5
kwa-kumba,Kwa-Kumba,Eastern Cape,-31.023727,29.19464,5
kwakwebulana,KwaKwebulana,Eastern Cape,-32.01279,27.696459,5
kwalanga,KwaLanga,Eastern Cape,-30.85949,28.689903,5
kwalibalele,KwaLibalele,Eastern Cape,-33.169829,27.018196,5
kwa-lutiko,Kwa-Lutiko,Eastern Cape,-33.35,27.016667,5
kwaluvundu,KwaLuvundu,Eastern Cape,-32.293577,28.574743,5
kwam,Kwam,Eastern Cape,-31.283155,29.039369,5
kwama,Kwama,Eastern Cape,-31.283155,29.039369,5
kwamacibe,KwaMacibe,Eastern Cape,-32.5,28.4,5
kwa-madiba,Kwa-Madiba,Eastern Cape,-31.192301,29.04263,5
kwamagadla,KwaMagadla,Eastern Cape,-30.356974,28.697563,5
kwamagcakini,KwaMagcakini,Eastern Cape,-30.276409,29.735237,5
kwa-magcude,Kwa-Magcude,Eastern Cape,-31.258176,29.337483,5
kwa-magqadazeni,Kwa-Magqadazeni,Eastern Cape,-31.133885,29.130367,5
kwamahlazeka,KwaMahlazeka,Eastern Cape,-30.782676,28.668959,5
kwamahomba,KwaMahomba,Eastern Cape,-32.70995,28.039008,5
kwamajija,KwaMajija,Eastern Cape,-31.640334,28.291373,5
kwa-mampengeni,Kwa-Mampengeni,Eastern Cape,-31.246077,29.06486,5
kwamanci,KwaManci,Eastern Cape,-30.931214,29.485894,5
kwamanzikraka,KwaManzikraka,Eastern Cape,-32.121704,26.710806,5
kwa-maqosha,Kwa-Maqosha,Eastern Cape,-33.159384,27.075981,5
kwa-maradede,Kwa-Maradede,Eastern Cape,-31.779609,28.81063,5
kwamaxaka,KwaMaxaka,Eastern Cape,-31.553642,29.01936,5
kwamaya,KwaMaya,Eastern Cape,-31.666953,29.168419,5
kwamayijl,KwaMayijl,Eastern Cape,-32.307841,28.76711,5
kwamazamisa,KwaMazamisa,Eastern Cape,-32.233333,28.7,5
kwa-mbanyaru,Kwa-Mbanyaru,Eastern Cape,-31.933333,29.016667,5
kwambekeni,KwaMbekeni,Eastern Cape,-31.77987,28.009907,5
kwambhali,KwaMbhali,Eastern Cape,-31.651546,26.958698,5
kwambiba,KwaMbiba,Eastern Cape,-30.873251,29.582623,5
kwambobo,KwaMbobo,Eastern Cape,-30.237526,28.661848,5
kwa-mbokotwebomvu,Kwa-Mbokotwebomvu,Eastern Cape,-31.4,29.65,5
kwambombela,KwaMbombela,Eastern Cape,-31.939955,27.836337,5
kwambongendlu,KwaMbongendlu,Eastern Cape,-32.508068,28.056193,5
kwamcatuve,KwaMcatuve,Eastern Cape,-31.866667,27.633333,5
kwamdange,KwaMdange,Eastern Cape,-32.505248,28.247717,5
kwamganu,KwaMganu,Eastern Cape,-32.1,28.916667,5
kwamgcodo,KwaMgcodo,Eastern Cape,-31.489678,27.555189,5
kwamhaga,KwaMhaga,Eastern Cape,-31.720407,28.407036,5
kwamhlaza,KwaMhlaza,Eastern Cape,-31.343127,29.349598,5
kwamhlekwa,KwaMhlekwa,Eastern Cape,-33.305066,27.12122,5
kwamiya,KwaMiya,Eastern Cape,-31.618952,28.651729,5
kwamjanyane,KwaMjanyane,Eastern Cape,-31.795674,29.238031,5
kwamjo,KwaMjo,Eastern Cape,-32.583333,28.366667,5
kwamkololwana,KwaMkololwana,Eastern Cape,-30.823115,29.936227,5
kwa-mkontwana,Kwa-Mkontwana,Eastern Cape,-33.366667,27.016667,5
kwamlawu,KwaMlawu,Eastern Cape,-31.899009,29.097002,5
kwa-mlawu,Kwa-Mlawu,Eastern Cape,-31.842287,28.934836,5
kwamleko,KwaMleko,Eastern Cape,-30.487577,28.536336,5
kwa-mnqanqeni,Kwa-Mnqanqeni,Eastern Cape,-31.766667,27.533333,5
kwamnyamana,KwaMnyamana,Eastern Cape,-30.644313,28.768622,5
kwampeko,KwaMpeko,Eastern Cape,-33.376847,27.092849,5
kwampisi,KwaMpisi,Eastern Cape,-31.079612,29.889016,5
kwampotulo,KwaMpotulo,Eastern Cape,-32.04075,27.701546,5
kwamtebele,KwaMtebele,Eastern Cape,-32.183333,28.116667,5
kwamtintsilana,KwaMtintsilana,Eastern Cape,-32.4,28.05,5
kwamtonjana,KwaMtonjana,Eastern Cape,-31.65,27.316667,5
kwa-mtyatyamba,Kwa-Mtyatyamba,Eastern Cape,-31.783333,27.916667,5
kwamvemve,KwaMvemve,Eastern Cape,-33.207798,27.175574,5
kwamyataza,KwaMyataza,Eastern Cape,-32.183333,28.766667,5
kwanaqutywa,KwaNaqutywa,Eastern Cape,-31.766667,29.233333,5
kwancani,KwaNcani,Eastern Cape,-31.662502,26.801601,5
kwancwane,KwaNcwane,Eastern Cape,-33.120475,27.048227,5
kwa-ndaba,Kwa-Ndaba,Eastern Cape,-33.256805,27.325053,5
kwandarana,KwaNdarana,Eastern Cape,-30.65326,29.186553,5
kwa-ndata,Kwa-Ndata,Eastern Cape,-31.857251,29.229075,5
kwandavini,KwaNdavini,Eastern Cape,-30.870068,29.433828,5
kwandesane,KwaNdesane,Eastern Cape,-32.55,28.283333,5
kwandibaniso,KwaNdibaniso,Eastern Cape,-31.92197,27.927996,5
kwandima,KwaNdima,Eastern Cape,-31.639142,28.304483,5
kwa-ndinja,Kwa-Ndinja,Eastern Cape,-31.893807,28.940797,5
kwanditya,KwaNditya,Eastern Cape,-32.071732,28.950732,5
kwa-ndlankomo,Kwa-Ndlankomo,Eastern Cape,-32.702235,26.965838,5
kwa-ndovelana,Kwa-Ndovelana,Eastern Cape,-31.446876,29.616438,5
kwanduku,KwaNduku,Eastern Cape,-32.416667,28.566667,5
kwangali,KwaNgali,Eastern Cape,-31.916151,27.759759,5
kwa-ngcamama,Kwa-Ngcamama,Eastern Cape,-33.2,27.466667,5
kwa-ngcanasa,Kwa-Ngcanasa,Eastern Cape,-31.04044,28.761199,5
kwangcanase,KwaNgcanase,Eastern Cape,-30.887868,28.707375,5
kwangezana,KwaNgezana,Eastern Cape,-32.066667,28.733333,5
kwangquwa,KwaNgquwa,Eastern Cape,-33.130923,27.029279,5
kwangudle,KwaNgudle,Eastern Cape,-31.916218,27.744661,5
kwangutyana,KwaNgutyana,Eastern Cape,-30.930174,29.723743,5
kwa-ngxabane,Kwa-Ngxabane,Eastern Cape,-31.057127,28.800621,5
kwangxuthu,KwaNgxuthu,Eastern Cape,-31.95,27.5,5
kwanikwe,KwaNikwe,Eastern Cape,-30.890222,29.878311,5
kwa-ninwayo,Kwa-Ninwayo,Eastern Cape,-31.891669,28.901727,5
kwanjana,KwaNjana,Eastern Cape,-32.312657,28.492902,5
kwa-njeya,Kwa-Njeya,Eastern Cape,-31.037196,29.445985,5
kwankau,KwaNkau,Eastern Cape,-30.25,28.533333,5
kwanobhokwe,KwaNobhokwe,Eastern Cape,-31.9,27.85,5
kwanobhule,KwaNobhule,Eastern Cape,-33.817557,25.388413,5
kwanobuhle,KwaNobuhle,Eastern Cape,-33.817557,25.388413,5
kwanokatana,KwaNokatana,Eastern Cape,-32.152522,28.505171,5
kwanokepeyi,KwaNokepeyi,Eastern Cape,-31.599544,27.698458,5
kwa-nolokoza,Kwa-Nolokoza,Eastern Cape,-31.35,29.116667,5
kwa-nomadola,Kwa-Nomadola,Eastern Cape,-32.664645,26.944747,5
kwa-nomsenge,Kwa-Nomsenge,Eastern Cape,-31.542439,29.454201,5
kwanongxeke,KwaNongxeke,Eastern Cape,-32.133333,28.466667,5
kwanontsinga,KwaNontsinga,Eastern Cape,-32.616667,28.366667,5
kwa-notaza,Kwa-Notaza,Eastern Cape,-31.023892,29.04965,5
kwa-nozizityana,Kwa-Nozizityana,Eastern Cape,-31.069319,28.735381,5
kwanqana,KwaNqana,Eastern Cape,-30.769525,28.652122,5
kwa-ntabezulu,Kwa-Ntabezulu,Eastern Cape,-31.94518,28.545882,5
kwa-ntambula,Kwa-Ntambula,Eastern Cape,-31.194049,29.446107,5
kwantandayo,KwaNtandayo,Eastern Cape,-31.416667,29.333333,5
kwa-ntiskwe,Kwa-Ntiskwe,Eastern Cape,-31.124514,28.785915,5
kwantloko,KwaNtloko,Eastern Cape,-32.287577,28.739833,5
kwa-ntshoma,Kwa-Ntshoma,Eastern Cape,-31.853482,29.002452,5
kwa-nyabeni,Kwa-Nyabeni,Eastern Cape,-31.125347,29.097657,5
kwanyana,Kwanyana,Eastern Cape,-31.666667,29.266667,5
kwanyathi,KwaNyathi,Eastern Cape,-30.939505,29.185439,5
kwa-nyembezi,Kwa-Nyembezi,Eastern Cape,-31.45659,28.625974,5
kwa-nyokana,Kwa-Nyokana,Eastern Cape,-31.092016,29.01252,5
kwanzolo,KwaNzolo,Eastern Cape,-31.646184,28.185143,5
kwa-nzolo,Kwa-Nzolo,Eastern Cape,-31.594957,28.213265,5
kwa-pahla,Kwa-Pahla,Eastern Cape,-31.687633,28.442033,5
kwapalani,KwaPalani,Eastern Cape,-30.665042,28.873266,5
kwapewuta,KwaPewuta,Eastern Cape,-32.066667,28.7,5
kwa-pikoli,Kwa-Pikoli,Eastern Cape,-33.194414,26.973343,5
kwapita,KwaPita,Eastern Cape,-32.883333,26.966667,5
kwaposi,KwaPosi,Eastern Cape,-33.2,27.566667,5
kwaqala,KwaQala,Eastern Cape,-31.332018,28.486461,5
kwa-qala,Kwa-Qala,Eastern Cape,-31.316667,28.466667,5
kwa-qeda,Kwa-Qeda,Eastern Cape,-31.105641,29.801311,5
kwaqiya,KwaQiya,Eastern Cape,-31.683333,28.433333,5
kwaqoba,KwaQoba,Eastern Cape,-31.716667,27.966667,5
kwa-qoboshendlini,Kwa-Qoboshendlini,Eastern Cape,-31.526334,29.403552,5
kwaqukuswayo,KwaQukuswayo,Eastern Cape,-31.541809,29.355962,5
kwaqungebe,KwaQungebe,Eastern Cape,-30.785668,29.655996,5
kwarasi,KwaRasi,Eastern Cape,-32.2,28.9,5
kwarela,KwaRela,Eastern Cape,-31.616177,29.374716,5
kwasaba,KwaSaba,Eastern Cape,-31.689462,28.481675,5
kwasandile,KwaSandile,Eastern Cape,-33.15,27.533333,5
kwashwini,KwaShwini,Eastern Cape,-31.909304,27.526767,5
kwasibonda,KwaSibonda,Eastern Cape,-30.17626,29.025941,5
kwasidumo,KwaSidumo,Eastern Cape,-31.883333,29.016667,5
kwasilatsha,KwaSilatsha,Eastern Cape,-32.737061,28.071188,5
kwasogula,KwaSogula,Eastern Cape,-32.05,28.583333,5
kwasongwevu,KwaSongwevu,Eastern Cape,-32.25,28.816667,5
kwatanda,KwaTanda,Eastern Cape,-31.65,27.033333,5
kwatshatshu,KwaTshatshu,Eastern Cape,-31.851191,27.329619,5
kwa-tshezi,Kwa-Tshezi,Eastern Cape,-31.920236,28.857921,5
kwatsita,KwaTsita,Eastern Cape,-30.916531,29.160438,5
kwatuba,KwaTuba,Eastern Cape,-33.316667,27.15,5
kwatwalo,KwaTwalo,Eastern Cape,-32.11159,26.608606,5
kwavelelo,KwaVelelo,Eastern Cape,-32.010936,28.719874,5
kwavikinduku,KwaVikinduku,Eastern Cape,-30.183333,28.983333,5
kwawezo,KwaWezo,Eastern Cape,-32.220393,27.668241,5
kwa-xego,Kwa-Xego,Eastern Cape,-31.619033,28.50595,5
kwaxokoshe,KwaXokoshe,Eastern Cape,-31.615824,28.470262,5
kwa-xoxo,Kwa-Xoxo,Eastern Cape,-31.74107,28.108995,5
kwaxusha,KwaXusha,Eastern Cape,-31.716906,26.917123,5
kwayimani,KwaYimani,Eastern Cape,-32.15313,28.233529,5
kwayoba,KwaYoba,Eastern Cape,-30.924867,29.026568,5
kwazakele,KwaZakele,Eastern Cape,-33.875934,25.574323,5
kwazakhele,KwaZakhele,Eastern Cape,-33.875934,25.574323,5
kwazengele,KwaZengele,Eastern Cape,-30.677372,28.860281,5
kwazibunu,KwaZibunu,Eastern Cape,-32.50444,28.410699,5
kwazulu,KwaZulu,Eastern Cape,-30.945279,29.260732,5
kwa-zulu,Kwa-Zulu,Eastern Cape,-31.446096,29.412798,5
kwa-zwelinzima,Kwa-Zwelinzima,Eastern Cape,-31.631574,28.214264,5
kwelega,Kwelega,Eastern Cape,-32.84937,28.006566,5
kwelegha,Kwelegha,Eastern Cape,-32.84937,28.006566,5
kwelera,Kwelera,Eastern Cape,-32.8,27.966667,5
kwelesha,Kwelesha,Eastern Cape,-31.819439,28.06294,5
kwenxuha,Kwenxuha,Eastern Cape,-32.717338,28.109198,5
kwenxura,Kwenxura,Eastern Cape,-31.68817,28.763758,5
kwenyana,Kwenyana,Eastern Cape,-31.687937,29.248008,5
kwezana,Kwezana,Eastern Cape,-31.983333,27.7,5
kwilini,Kwilini,Eastern Cape,-32.239789,28.671666,5
la mascotte,La Mascotte,Eastern Cape,-30.736203,26.979188,5
la motte,La Motte,Eastern Cape,-31.404958,26.187496,5
lady frere,Lady Frere,Eastern Cape,-31.703118,27.232904,5
lady grey,Lady Grey,Eastern Cape,-30.710845,27.216129,5
lafuta,Lafuta,Eastern Cape,-31.667035,27.655922,5
lahlangubo,Lahlangubo,Eastern Cape,-30.793097,28.541124,5
lalini,Lalini,Eastern Cape,-31.337668,28.701664,5
lana,Lana,Eastern Cape,-31.173395,26.642779,5
lands end,Lands End,Eastern Cape,-31.57601,28.620447,5
landwane,Landwane,Eastern Cape,-31.042434,28.887856,5
langanci,Langanci,Eastern Cape,-31.691074,27.603294,5
langdon,langdon,Eastern Cape,-31.65,28.15,5
langeni,Langeni,Eastern Cape,-31.346293,29.457848,5
langfontein,Langfontein,Eastern Cape,-31.049267,26.691802,5
langkloof,Langkloof,Eastern Cape,-31.609966,25.898835,5
langley,Langley,Eastern Cape,-33.465895,26.04905,5
langpoort,Langpoort,Eastern Cape,-31.616667,27.416667,5
langverwacht,Langverwacht,Eastern Cape,-30.688479,26.509474,5
langverwag,Langverwag,Eastern Cape,-31.091719,26.561473,5
lanti,Lanti,Eastern Cape,-31.877463,27.402847,5
lantu,Lantu,Eastern Cape,-31.877463,27.402847,5
lapesini,Lapesini,Eastern Cape,-31.666072,26.976959,5
larochelle,Larochelle,Eastern Cape,-31.95319,26.42722,5
laughing waters,Laughing Waters,Eastern Cape,-33.308536,23.454002,5
lavinia,Lavinia,Eastern Cape,-31.65214,26.923401,5
lawudini,Lawudini,Eastern Cape,-31.766667,27.75,5
le bron,Le Bron,Eastern Cape,-30.939736,26.304103,5
leach bay,Leach Bay,Eastern Cape,-33.066667,27.866667,5
leachbaai,Leachbaai,Eastern Cape,-33.066667,27.866667,5
leaches bay,Leaches Bay,Eastern Cape,-33.066667,27.866667,5
leeukop,Leeukop,Eastern Cape,-30.741085,26.207803,5
leeukuil,Leeukuil,Eastern Cape,-31.733333,25.5,5
leeuwfontein,Leeuwfontein,Eastern Cape,-31.297218,26.930734,5
leeuwkop,Leeuwkop,Eastern Cape,-31.275419,26.801887,5
leeuwkuil,Leeuwkuil,Eastern Cape,-31.44165,26.2997,5
leevdrift,Leevdrift,Eastern Cape,-32.862332,26.304267,5
lehlakaneng,Lehlakaneng,Eastern Cape,-30.48878,28.570356,5
lehlangubu,Lehlangubu,Eastern Cape,-30.793097,28.541124,5
lehlohonola,Lehlohonola,Eastern Cape,-30.224566,28.882864,5
lehlohonolo,Lehlohonolo,Eastern Cape,-30.224566,28.882864,5
lehlonono,Lehlonono,Eastern Cape,-30.224566,28.882864,5
lehmansdrif,Lehmansdrif,Eastern Cape,-31.907267,26.640832,5
lekgwareng,Lekgwareng,Eastern Cape,-30.755856,28.43639,5
lekhalaneng,Lekhalaneng,Eastern Cape,-30.433333,28.6,5
lekhalong,Lekhalong,Eastern Cape,-30.385814,28.463775,5
lekhoba,Lekhoba,Eastern Cape,-30.539236,28.507215,5
lemaenfontein,Lemaenfontein,Eastern Cape,-31.398565,26.812688,5
lemoen kloof,Lemoen Kloof,Eastern Cape,-31.267853,25.611412,5
lemoendontein,Lemoendontein,Eastern Cape,-30.717051,26.917609,5
lemoenfontein,Lemoenfontein,Eastern Cape,-32.754314,28.032451,5
lemoenkloof,Lemoenkloof,Eastern Cape,-31.01935,26.714466,5
lemoenkloof,Lemoenkloof,Eastern Cape,-31.481268,26.990976,5
lentelus,Lentelus,Eastern Cape,-30.766701,26.939084,5
lesfontein,Lesfontein,Eastern Cape,-31.567735,25.689702,5
lesseyton,Lesseyton,Eastern Cape,-31.850315,26.777607,5
lewuswood,Lewuswood,Eastern Cape,-33.254138,27.079342,5
libode,Libode,Eastern Cape,-31.543315,29.016396,5
liebendal,Liebendal,Eastern Cape,-31.717733,25.925149,5
liepsfontein,Liepsfontein,Eastern Cape,-31.013281,25.664148,5
likamoreng,Likamoreng,Eastern Cape,-30.266667,28.433333,5
likhetlane,Likhetlane,Eastern Cape,-30.349059,28.514083,5
lily vale,Lily Vale,Eastern Cape,-31.990616,26.952187,5
lilyvale,Lilyvale,Eastern Cape,-33.016155,26.974978,5
lindesdal,Lindesdal,Eastern Cape,-31.817919,25.599156,5
lindini,Lindini,Eastern Cape,-31.601693,28.716445,5
lindsay,Lindsay,Eastern Cape,-32.216667,28.15,5
lingeni,Lingeni,Eastern Cape,-31.346826,29.64014,5
linotsing,Linotsing,Eastern Cape,-30.55597,28.597789,5
lismore,Lismore,Eastern Cape,-31.604539,26.557907,5
liviersrust,Liviersrust,Eastern Cape,-31.1,26.666667,5
lixeni,Lixeni,Eastern Cape,-30.977353,28.54213,5
liyengweni,Liyengweni,Eastern Cape,-30.633876,28.775901,5
